   3.9611971e-01   4.4315782e+02
   4.0358288e-01   4.3702411e+02
   4.1104606e-01   4.3088152e+02
   4.1850923e-01   4.2473028e+02
   4.2597240e-01   4.1857060e+02
   4.3343558e-01   4.1240271e+02
   4.4089875e-01   4.0622683e+02
   4.4836193e-01   4.0004319e+02
   4.5582510e-01   3.9385200e+02
   4.6328827e-01   3.8765348e+02
   4.7075145e-01   3.8144786e+02
   4.7821462e-01   3.7523536e+02
   4.8567780e-01   3.6901620e+02
   4.9314097e-01   3.6279060e+02
   5.0060415e-01   3.5655879e+02
   5.0806732e-01   3.5032099e+02
   5.1553049e-01   3.4407741e+02
   5.2299367e-01   3.3782828e+02
   5.3045684e-01   3.3157383e+02
   5.3792002e-01   3.2531427e+02
   5.4538319e-01   3.1904983e+02
   5.5284636e-01   3.1278073e+02
   5.6030954e-01   3.0650718e+02
   5.6777271e-01   3.0022942e+02
   5.7523589e-01   2.9394766e+02
   5.8269906e-01   2.8766213e+02
   5.9016224e-01   2.8137304e+02
   5.9762541e-01   2.7508062e+02
   6.0508858e-01   2.6878510e+02
   6.1255176e-01   2.6248668e+02
   6.2001493e-01   2.5618561e+02
   6.2747811e-01   2.4988208e+02
   6.3494128e-01   2.4357634e+02
   6.4240446e-01   2.3726860e+02
   6.4986763e-01   2.3095908e+02
   6.5733080e-01   2.2464801e+02
   6.6479398e-01   2.1833560e+02
   6.7225715e-01   2.1202208e+02
   6.7972033e-01   2.0570766e+02
   6.8718350e-01   1.9939258e+02
   6.9464667e-01   1.9307706e+02
   7.0210985e-01   1.8676131e+02
   7.0957302e-01   1.8044556e+02
   7.1703620e-01   1.7413002e+02
   7.2449937e-01   1.6781493e+02
   7.3196255e-01   1.6150050e+02
   7.3942572e-01   1.5518696e+02
   7.4688889e-01   1.4887452e+02
   7.5435207e-01   1.4256341e+02
   7.6181524e-01   1.3625385e+02
   7.6927842e-01   1.2994606e+02
   7.7674159e-01   1.2364027e+02
   7.8420476e-01   1.1733669e+02
   7.9166794e-01   1.1103556e+02
   7.9913111e-01   1.0473708e+02
   8.0659429e-01   9.8441482e+01
   8.1405746e-01   9.2148989e+01
   8.2152064e-01   8.5859822e+01
   8.2898381e-01   7.9574202e+01
   8.3644698e-01   7.3292351e+01
   8.4391016e-01   6.7014491e+01
   8.5137333e-01   6.0740844e+01
   8.5883651e-01   5.4471632e+01
   8.6629968e-01   4.8207077e+01
   8.7376286e-01   4.1947401e+01
   8.8122603e-01   3.5692824e+01
   8.8868920e-01   2.9443571e+01
   8.9615238e-01   2.3199861e+01
   9.0361555e-01   1.6961918e+01
   9.1107873e-01   1.0729962e+01
   9.1854190e-01   4.5042164e+00
   9.2600507e-01  -1.7150976e+00
   9.3346825e-01  -7.9277580e+00
   9.4093142e-01  -1.4133543e+01
   9.4839460e-01  -2.0332231e+01
   9.5585777e-01  -2.6523599e+01
   9.6332095e-01  -3.2707426e+01
   9.7078412e-01  -3.8883491e+01
   9.7824729e-01  -4.5051570e+01
   9.8571047e-01  -5.1211443e+01
   9.9317364e-01  -5.7362888e+01
   1.0006368e+00  -6.3505681e+01
   1.0081000e+00  -6.9639603e+01
   1.0155632e+00  -7.5764430e+01
   1.0230263e+00  -8.1879942e+01
   1.0304895e+00  -8.7985915e+01
   1.0379527e+00  -9.4082129e+01
   1.0454159e+00  -1.0016836e+02
   1.0528790e+00  -1.0624439e+02
   1.0603422e+00  -1.1230999e+02
   1.0678054e+00  -1.1836495e+02
   1.0752686e+00  -1.2440903e+02
