   3.3860191e+00   1.8333961e+00  -1.0042247e+01
   3.3791060e+00   1.8304355e+00  -9.0422470e+00
   3.3722073e+00   1.8274849e+00  -8.0422470e+00
   3.3653230e+00   1.8245443e+00  -7.0422470e+00
   3.3584530e+00   1.8216137e+00  -6.0422470e+00
   3.3515974e+00   1.8186931e+00  -5.0422470e+00
   3.3447562e+00   1.8157825e+00  -4.0422470e+00
   3.3379293e+00   1.8128819e+00  -3.0422470e+00
   3.3311167e+00   1.8099912e+00  -2.0422470e+00
   3.3243184e+00   1.8071105e+00  -1.0422470e+00
   3.3175344e+00   1.8042397e+00  -4.2247000e-02
   3.3107647e+00   1.8013788e+00   9.5775300e-01
   3.3040093e+00   1.7985279e+00   1.9577530e+00
   3.2972681e+00   1.7956869e+00   2.9577530e+00
   3.2905412e+00   1.7928558e+00   3.9577530e+00
   3.2838285e+00   1.7900346e+00   4.9577530e+00
   3.2771300e+00   1.7872233e+00   5.9577530e+00
   3.2704458e+00   1.7844219e+00   6.9577530e+00
   3.2637757e+00   1.7816303e+00   7.9577530e+00
   3.2571199e+00   1.7788487e+00   8.9577530e+00
   3.2504782e+00   1.7760768e+00   9.9577530e+00
   3.2438507e+00   1.7733148e+00   1.0957753e+01
   3.2372373e+00   1.7705627e+00   1.1957753e+01
   3.2306381e+00   1.7678204e+00   1.2957753e+01
   3.2240530e+00   1.7650878e+00   1.3957753e+01
   3.2174820e+00   1.7623652e+00   1.4957753e+01
   3.2109251e+00   1.7596523e+00   1.5957753e+01
   3.2043823e+00   1.7569492e+00   1.6957753e+01
   3.1978536e+00   1.7542558e+00   1.7957753e+01
   3.1913389e+00   1.7515723e+00   1.8957753e+01
   3.1848384e+00   1.7488985e+00   1.9957753e+01
   3.1783518e+00   1.7462345e+00   2.0957753e+01
   3.1718793e+00   1.7435802e+00   2.1957753e+01
   3.1654208e+00   1.7409357e+00   2.2957753e+01
   3.1589763e+00   1.7383009e+00   2.3957753e+01
   3.1525458e+00   1.7356758e+00   2.4957753e+01
   3.1461293e+00   1.7330604e+00   2.5957753e+01
   3.1397268e+00   1.7304548e+00   2.6957753e+01
   3.1333382e+00   1.7278588e+00   2.7957753e+01
   3.1269635e+00   1.7252725e+00   2.8957753e+01
   3.1206028e+00   1.7226959e+00   2.9957753e+01
   3.1142560e+00   1.7201289e+00   3.0957753e+01
   3.1079232e+00   1.7175716e+00   3.1957753e+01
   3.1016042e+00   1.7150240e+00   3.2957753e+01
