   1.7638188e+00  -2.9597932e+02
   1.7622456e+00  -2.9547932e+02
   1.7606730e+00  -2.9497932e+02
   1.7591009e+00  -2.9447932e+02
   1.7575295e+00  -2.9397932e+02
   1.7559586e+00  -2.9347932e+02
   1.7543883e+00  -2.9297932e+02
   1.7528187e+00  -2.9247932e+02
   1.7512496e+00  -2.9197932e+02
   1.7496811e+00  -2.9147932e+02
   1.7481131e+00  -2.9097932e+02
   1.7465458e+00  -2.9047932e+02
   1.7449791e+00  -2.8997932e+02
   1.7434130e+00  -2.8947932e+02
   1.7418475e+00  -2.8897932e+02
   1.7402826e+00  -2.8847932e+02
   1.7387183e+00  -2.8797932e+02
   1.7371546e+00  -2.8747932e+02
   1.7355915e+00  -2.8697932e+02
   1.7340291e+00  -2.8647932e+02
   1.7324672e+00  -2.8597932e+02
   1.7309060e+00  -2.8547932e+02
   1.7293454e+00  -2.8497932e+02
   1.7277854e+00  -2.8447932e+02
   1.7262260e+00  -2.8397932e+02
   1.7246673e+00  -2.8347932e+02
   1.7231091e+00  -2.8297932e+02
   1.7215516e+00  -2.8247932e+02
   1.7199948e+00  -2.8197932e+02
   1.7184386e+00  -2.8147932e+02
   1.7168830e+00  -2.8097932e+02
   1.7153280e+00  -2.8047932e+02
   1.7137737e+00  -2.7997932e+02
   1.7122200e+00  -2.7947932e+02
   1.7106670e+00  -2.7897932e+02
   1.7091146e+00  -2.7847932e+02
   1.7075629e+00  -2.7797932e+02
   1.7060118e+00  -2.7747932e+02
   1.7044613e+00  -2.7697932e+02
   1.7029115e+00  -2.7647932e+02
   1.7013624e+00  -2.7597932e+02
   1.6998139e+00  -2.7547932e+02
   1.6982661e+00  -2.7497932e+02
   1.6967190e+00  -2.7447932e+02
   1.6951725e+00  -2.7397932e+02
   1.6936267e+00  -2.7347932e+02
   1.6920815e+00  -2.7297932e+02
   1.6905370e+00  -2.7247932e+02
   1.6889932e+00  -2.7197932e+02
   1.6874501e+00  -2.7147932e+02
   1.6859076e+00  -2.7097932e+02
   1.6843658e+00  -2.7047932e+02
   1.6828247e+00  -2.6997932e+02
   1.6812843e+00  -2.6947932e+02
   1.6797445e+00  -2.6897932e+02
   1.6782054e+00  -2.6847932e+02
   1.6766671e+00  -2.6797932e+02
   1.6751294e+00  -2.6747932e+02
   1.6735924e+00  -2.6697932e+02
   1.6720561e+00  -2.6647932e+02
   1.6705205e+00  -2.6597932e+02
   1.6689856e+00  -2.6547932e+02
   1.6674514e+00  -2.6497932e+02
   1.6659179e+00  -2.6447932e+02
   1.6643851e+00  -2.6397932e+02
   1.6628530e+00  -2.6347932e+02
   1.6613217e+00  -2.6297932e+02
   1.6597910e+00  -2.6247932e+02
   1.6582610e+00  -2.6197932e+02
   1.6567318e+00  -2.6147932e+02
   1.6552033e+00  -2.6097932e+02
   1.6536755e+00  -2.6047932e+02
   1.6521484e+00  -2.5997932e+02
   1.6506220e+00  -2.5947932e+02
   1.6490964e+00  -2.5897932e+02
   1.6475715e+00  -2.5847932e+02
   1.6460473e+00  -2.5797932e+02
   1.6445239e+00  -2.5747932e+02
   1.6430011e+00  -2.5697932e+02
   1.6414792e+00  -2.5647932e+02
   1.6399579e+00  -2.5597932e+02
   1.6384374e+00  -2.5547932e+02
   1.6369177e+00  -2.5497932e+02
   1.6353987e+00  -2.5447932e+02
   1.6338804e+00  -2.5397932e+02
   1.6323629e+00  -2.5347932e+02
   1.6308461e+00  -2.5297932e+02
   1.6293301e+00  -2.5247932e+02
   1.6278149e+00  -2.5197932e+02
   1.6263003e+00  -2.5147932e+02
   1.6247866e+00  -2.5097932e+02
   1.6232736e+00  -2.5047932e+02
   1.6217614e+00  -2.4997932e+02
   1.6202500e+00  -2.4947932e+02
   1.6187393e+00  -2.4897932e+02
   1.6172293e+00  -2.4847932e+02
   1.6157202e+00  -2.4797932e+02
   1.6142118e+00  -2.4747932e+02
   1.6127042e+00  -2.4697932e+02
   1.6111974e+00  -2.4647932e+02
   1.6096914e+00  -2.4597932e+02
   1.6081861e+00  -2.4547932e+02
   1.6066817e+00  -2.4497932e+02
   1.6051780e+00  -2.4447932e+02
   1.6036751e+00  -2.4397932e+02
   1.6021730e+00  -2.4347932e+02
   1.6006717e+00  -2.4297932e+02
   1.5991711e+00  -2.4247932e+02
   1.5976714e+00  -2.4197932e+02
   1.5961725e+00  -2.4147932e+02
   1.5946744e+00  -2.4097932e+02
   1.5931771e+00  -2.4047932e+02
   1.5916806e+00  -2.3997932e+02
   1.5901848e+00  -2.3947932e+02
   1.5886900e+00  -2.3897932e+02
   1.5871959e+00  -2.3847932e+02
   1.5857026e+00  -2.3797932e+02
   1.5842102e+00  -2.3747932e+02
   1.5827185e+00  -2.3697932e+02
   1.5812277e+00  -2.3647932e+02
   1.5797377e+00  -2.3597932e+02
   1.5782485e+00  -2.3547932e+02
   1.5767602e+00  -2.3497932e+02
   1.5752727e+00  -2.3447932e+02
   1.5737860e+00  -2.3397932e+02
   1.5723002e+00  -2.3347932e+02
   1.5708152e+00  -2.3297932e+02
   1.5693310e+00  -2.3247932e+02
   1.5678476e+00  -2.3197932e+02
   1.5663651e+00  -2.3147932e+02
   1.5648835e+00  -2.3097932e+02
   1.5634027e+00  -2.3047932e+02
   1.5619227e+00  -2.2997932e+02
   1.5604436e+00  -2.2947932e+02
   1.5589654e+00  -2.2897932e+02
   1.5574880e+00  -2.2847932e+02
   1.5560114e+00  -2.2797932e+02
   1.5545357e+00  -2.2747932e+02
   1.5530609e+00  -2.2697932e+02
   1.5515870e+00  -2.2647932e+02
   1.5501139e+00  -2.2597932e+02
   1.5486416e+00  -2.2547932e+02
   1.5471703e+00  -2.2497932e+02
   1.5456998e+00  -2.2447932e+02
   1.5442301e+00  -2.2397932e+02
   1.5427614e+00  -2.2347932e+02
   1.5412935e+00  -2.2297932e+02
   1.5398266e+00  -2.2247932e+02
   1.5383604e+00  -2.2197932e+02
   1.5368952e+00  -2.2147932e+02
   1.5354309e+00  -2.2097932e+02
   1.5339674e+00  -2.2047932e+02
   1.5325049e+00  -2.1997932e+02
   1.5310432e+00  -2.1947932e+02
