  -7.4808822e-16   7.1521642e-13   7.9119915e-10   3.9072917e-07   7.2605345e-05   1.3515920e+00
   6.9357063e-18   4.6667492e-13  -1.8900362e-10   3.5579406e-07  -5.9954349e-04   1.4439023e+00
