1.93104630981469	-481.38424
1.93023902422143	-480.88424
1.92943026065248	-480.38424
1.92861995368673	-479.88424
1.92780829865166	-479.38424
1.92699523016113	-478.88424
1.92618068758111	-478.38424
1.92536466697051	-477.88424
1.92454736899309	-477.38424
1.92372846680033	-476.88424
1.9229082228046	-476.38424
1.92208657145482	-475.88424
1.92126338553093	-475.38424
1.92043879433914	-474.88424
1.91961286582979	-474.38424
1.91878553434333	-473.88424
1.91795660567459	-473.38424
1.91712641012667	-472.88424
1.91629474803482	-472.38424
1.91546168751474	-471.88424
1.91462722975695	-471.38424
1.91379137596793	-470.88424
1.91295406602284	-470.38424
1.91211529530406	-469.88424
1.91127513222102	-469.38424
1.91043377398576	-468.88424
1.90959083007092	-468.38424
1.90874649765441	-467.88424
1.90790077805619	-467.38424
1.90705354390144	-466.88424
1.90620498640775	-466.38424
1.90535511328217	-465.88424
1.90450379079968	-465.38424
1.90365108789596	-464.88424
1.90279700598896	-464.38424
1.90194147876959	-463.88424
1.90108457534864	-463.38424
1.90022629719352	-462.88424
1.8993666457881	-462.38424
1.89850568365021	-461.88424
1.89764322228924	-461.38424
1.89677945312033	-460.88424
1.89591431667567	-460.38424
1.89504781452152	-459.88424
1.89417988012406	-459.38424
1.89331051495924	-458.88424
1.89243991778189	-458.38424
1.8915678321182	-457.88424
1.89069444948019	-457.38424
1.88981977146493	-456.88424
1.88894360977995	-456.38424
1.88806615597152	-455.88424
1.88718735096143	-455.38424
1.88630725718205	-454.88424
1.88542561790805	-454.38424
1.88454269317005	-453.88424
1.88365855328543	-453.38424
1.88277300220477	-452.88424
1.88188604162341	-452.38424
1.88099780253284	-451.88424
1.88010822618293	-451.38424
1.87921724563173	-450.88424
1.87832492311556	-450.38424
1.87743126878066	-449.88424
1.87653634496512	-449.38424
1.87564015352442	-448.88424
1.87474250658804	-448.38424
1.87384365615258	-447.88424
1.87294341432793	-447.38424
1.87204178299727	-446.88424
1.87113889348672	-446.38424
1.87023474774965	-445.88424
1.86932921830705	-445.38424
1.86842243657037	-444.88424
1.86751427507151	-444.38424
1.86660479591079	-443.88424
1.86569413981791	-443.38424
1.86478204056961	-442.88424
1.86386869908189	-442.38424
1.86295404791489	-441.88424
1.86203809864868	-441.38424
1.86112084382413	-440.88424
1.86020235509891	-440.38424
1.85928243538753	-439.88424
1.85836148527936	-439.38424
1.85743903868208	-438.88424
1.85651543650693	-438.38424
1.85559041182974	-437.88424
1.85466422593031	-437.38424
1.85373676158841	-436.88424
1.8528080705232	-436.38424
1.85187803555937	-435.88424
1.85094678859379	-435.38424
1.85001413225238	-434.88424
1.8490803279909	-434.38424
1.84814531856685	-433.88424
1.84720897670632	-433.38424
1.84627142362306	-432.88424
1.84533267236485	-432.38424
1.84439252540104	-431.88424
1.84345131467435	-431.38424
1.84250871295906	-430.88424
1.84156498191349	-430.38424
1.84061986458857	-429.88424
1.83967369316992	-429.38424
1.83872614032419	-428.88424
1.8377773972407	-428.38424
1.83682754835864	-427.88424
1.83587638445647	-427.38424
1.83492397855715	-426.88424
1.83397033314354	-426.38424
1.83301565113061	-425.88424
1.83205953424111	-425.38424
1.83110238587532	-424.88424
1.83014393731343	-424.38424
1.82918426190117	-423.88424
1.8282234331482	-423.38424
1.82726144150583	-422.88424
1.82629823080867	-422.38424
1.82533380368915	-421.88424
1.82436816279652	-421.38424
1.82340144045732	-420.88424
1.82243343854308	-420.38424
1.82146430200723	-419.88424
1.82049402088998	-419.38424
1.81952253941092	-418.88424
1.81854978902921	-418.38424
1.81757604469309	-417.88424
1.81660103692166	-417.38424
1.81562489803621	-416.88424
1.8146475725375	-416.38424
1.81366906325714	-415.88424
1.81268950265751	-415.38424
1.81170869243882	-414.88424
1.81072676497801	-414.38424
1.80974373667208	-413.88424
1.80875952519466	-413.38424
1.80777427660477	-412.88424
1.80678786425362	-412.38424
1.80580021935436	-411.88424
1.80481147434071	-411.38424
1.80382170390033	-410.88424
1.80283070962466	-410.38424
1.80183869586078	-409.88424
1.80084546417997	-409.38424
1.79985114705492	-408.88424
1.7988557474322	-408.38424
1.79785934030095	-407.88424
1.79686172719582	-407.38424
1.79586304061497	-406.88424
1.79486315410451	-406.38424
1.79386227233785	-405.88424
1.79286032625996	-405.38424
1.79185731892679	-404.88424
1.79085318114434	-404.38424
1.789847931092	-403.88424
1.78884170140267	-403.38424
1.78783435056279	-402.88424
1.78682595400526	-402.38424
1.7858165148792	-401.88424
1.78480590701033	-401.38424
1.7837942629452	-400.88424
1.78278171519026	-400.38424
1.7817680083213	-399.88424
1.78075327488963	-399.38424
1.77973751813712	-398.88424
1.77872066865604	-398.38424
1.77770287501567	-397.88424
1.77668399514133	-397.38424
1.77566410500091	-396.88424
1.77464300593144	-396.38424
1.77362110521327	-395.88424
1.77259813136953	-395.38424
1.77157416055962	-394.88424
1.77054912323804	-394.38424
1.76952309565949	-393.88424
1.76849621031391	-393.38424
1.76746813942601	-392.88424
1.76643908849118	-392.38424
1.76540918998818	-391.88424
1.76437824520843	-391.38424
1.76334625754134	-390.88424
1.76231337675002	-390.38424
1.76127938681175	-389.88424
1.76024443755157	-389.38424
1.75920858814386	-388.88424
1.75817178641398	-388.38424
1.75713396260039	-387.88424
1.75609532240378	-387.38424
1.75505553833164	-386.88424
1.7540148715645	-386.38424
1.75297332557607	-385.88424
1.75193071984573	-385.38424
1.75088724203592	-384.88424
1.74984276696022	-384.38424
1.74879750047864	-383.88424
1.74775124395981	-383.38424
1.74670405602188	-382.88424
1.74565583027779	-382.38424
1.74460688259208	-381.88424
1.74355683082181	-381.38424
1.74250613808406	-380.88424
1.74145427492132	-380.38424
1.74040157581805	-379.88424
1.73934811827957	-379.38424
1.73829362987553	-378.88424
1.73723831658758	-378.38424
1.73618205373873	-377.88424
1.7351249734638	-377.38424
1.73406695116798	-376.88424
1.73300811895923	-376.38424
1.73194835232592	-375.88424
1.73088778334796	-375.38424
1.72982634168785	-374.88424
1.72876410519064	-374.38424
1.72770094951344	-373.88424
1.72663687856023	-373.38424
1.72557207819287	-372.88424
1.72450637022371	-372.38424
1.72343975859894	-371.88424
1.72237250326772	-371.38424
1.72130427775174	-370.88424
1.72023521388675	-370.38424
