   1.0000000e+00  -3.4424086e+02   1.4543550e+00   1.3600796e+02   1.3900000e+02   7.7000000e+01   1.4087186e+02   4.9136488e+03   6.1250006e+00   2.0480853e+00   5.3673763e+00   1.4082430e+00   7.0250795e+00   1.6734882e+02   4.5923959e-02   5.2923315e-02   3.1889642e-02   3.7873436e-02   9.6126622e-01   1.0000000e+00
   1.0000000e+00  -5.6018334e+01   1.0763935e+00   1.2679133e+02   1.7700000e+02   1.6100000e+02   1.5876848e+02   1.2726842e+04   6.3285617e+00   1.4399566e+00   5.7776831e+00   1.3377604e+00   6.8749963e+00   1.3440932e+02   1.1854207e-02   1.3121572e-02   1.1047483e-02   1.2274944e-02   9.9533103e-01   2.0000000e+00
   1.0000000e+00   1.7897612e+02   7.6298632e-01   1.1927679e+02   3.3900000e+02   2.0600000e+02   1.3437014e+02   5.3578651e+03   6.2838346e+00   1.4441606e+00   5.7829010e+00   1.8927739e+00   7.7048682e+00   1.7852072e+02   3.2523955e-02   3.8223464e-02   4.2288009e-02   4.8674955e-02   9.6231218e-01   3.0000000e+00
   1.0000000e+00   2.2144928e+02   6.8009324e-01   1.1791861e+02   1.6800000e+02   2.7500000e+02   1.5639245e+02   7.8310923e+03   6.3222193e+00   1.3153282e+00   6.0939679e+00   1.9340411e+00   7.9328331e+00   1.7767045e+02   2.1118417e-02   2.4502356e-02   3.0671657e-02   3.4678519e-02   9.8114408e-01   5.0000000e+00
   1.0000000e+00  -1.1870504e+02   1.3392634e+00   1.2879589e+02   2.2900000e+02   2.8800000e+02   1.1138807e+02   6.1404373e+03   5.9358202e+00   1.6573392e+00   5.6161838e+00   1.2375005e+00   5.1049158e+00   1.0293532e+02   2.1131207e-02   2.3400238e-02   1.5966082e-02   1.7954952e-02   9.8858065e-01   6.0000000e+00
   1.0000000e+00  -1.4492904e+02   1.2069718e+00   1.2963447e+02   4.3200000e+02   3.9800000e+02   1.1665691e+02   7.0776458e+03   6.3390549e+00   1.7460941e+00   6.3397158e+00   1.4466735e+00   7.8717386e+00   1.7543272e+02   3.0133262e-02   3.4383087e-02   2.5117637e-02   2.9022526e-02   9.7787467e-01   9.0000000e+00
   2.0000000e+00   2.0210692e+02   8.0418947e-01   9.2537128e+01   2.5100000e+02   1.0700000e+02   1.2712834e+02   8.9429876e+03   6.4066451e+00   1.3237736e+00   6.1647688e+00   1.6460966e+00   8.2256939e+00   1.7069319e+02   1.8932233e-02   2.1401938e-02   2.3348188e-02   2.6089044e-02   9.8567392e-01   1.0000000e+00
   2.0000000e+00   3.6626120e+02   6.7878063e-01   8.7287887e+01   1.4300000e+02   1.3500000e+02   1.5310853e+02   8.8036347e+03   6.0219301e+00   1.3961314e+00   5.6645428e+00   2.0568227e+00   1.0305945e+01   2.4512853e+02   2.5950968e-02   3.0812670e-02   3.7850229e-02   4.3555336e-02   9.7365080e-01   3.0000000e+00
   2.0000000e+00  -1.0992479e+02   1.2215875e+00   1.0251512e+02   2.4000000e+02   2.2300000e+02   1.9606672e+02   2.9426744e+04   6.3763744e+00   1.5937935e+00   6.0096795e+00   1.3046904e+00   1.5747932e+01   3.1949861e+02   1.3103457e-02   1.4565295e-02   1.0812247e-02   1.2148495e-02   9.9521426e-01   6.0000000e+00
   2.0000000e+00  -1.6917141e+02   1.2599870e+00   1.0440968e+02   4.0600000e+02   2.9100000e+02   2.2047977e+02   1.0005357e+04   5.6893499e+00   1.5705956e+00   5.4458887e+00   1.2465174e+00   8.6611919e+00   1.7074266e+02   2.0739900e-02   2.2896047e-02   1.6621265e-02   1.8570381e-02   9.8795063e-01   9.0000000e+00
   2.0000000e+00   1.3475622e+02   7.9867375e-01   9.4690834e+01   7.3000000e+01   3.3900000e+02   1.3583518e+02   2.3504822e+04   6.0833575e+00   1.3880253e+00   6.0160554e+00   1.7379127e+00   1.3807500e+01   3.0093218e+02   1.2733076e-02   1.4615478e-02   1.5819967e-02   1.7912096e-02   9.9384017e-01   1.0000000e+01
   2.0000000e+00  -1.5074627e+01   1.0113687e+00   9.9482049e+01   1.6300000e+02   3.4800000e+02   1.1601002e+02   1.1643745e+04   6.2136071e+00   1.5073762e+00   5.9595501e+00   1.4904320e+00   9.3154941e+00   1.9607095e+02   1.8639033e-02   2.1044566e-02   1.8437867e-02   2.0832658e-02   9.8903754e-01   1.1000000e+01
   2.0000000e+00   1.0837899e+02   8.3819994e-01   9.5534312e+01   2.4800000e+02   3.5700000e+02   2.0425032e+02   1.6911743e+04   6.1482661e+00   1.3390541e+00   6.4985617e+00   1.5975354e+00   1.0551313e+01   2.1698628e+02   1.2965934e-02   1.4607035e-02   1.5363385e-02   1.7135628e-02   9.9341099e-01   1.2000000e+01
   3.0000000e+00  -1.5566934e+02   1.2448902e+00   1.7397791e+02   3.0800000e+02   4.0300000e+02   1.0344054e+02   7.4041570e+03   5.8306284e+00   1.6640892e+00   6.0773224e+00   1.3367357e+00   6.1841669e+00   1.2961087e+02   2.1461920e-02   2.4041087e-02   1.7380547e-02   1.9705584e-02   9.8804698e-01   8.0000000e+00
   3.0000000e+00   3.0885891e+02   6.1470881e-01   1.5912347e+02   1.7800000e+02   4.1600000e+02   1.5149806e+02   5.7973719e+03   6.0027872e+00   1.3751993e+00   6.4921666e+00   2.2371557e+00   6.7822693e+00   1.6767465e+02   2.6015676e-02   3.1273279e-02   4.1957528e-02   4.8575902e-02   9.7213267e-01   9.0000000e+00
   4.0000000e+00  -2.2638242e+02   1.3804947e+00   1.7223914e+02   1.9800000e+02   1.0000000e+02   5.0974208e+01   1.1848006e+04   6.4375995e+00   1.8729978e+00   5.7958708e+00   1.3567584e+00   1.1924587e+01   2.6685556e+02   2.9471491e-02   3.3406836e-02   2.1565945e-02   2.4985866e-02   9.8146774e-01   1.0000000e+00
   4.0000000e+00  -2.6106644e+02   1.7370033e+00   1.7334825e+02   1.9200000e+02   3.8300000e+02   8.5033131e+01   1.2115437e+04   6.0714143e+00   2.3011045e+00   6.0659010e+00   1.3247554e+00   1.2985229e+01   3.1959349e+02   3.9775972e-02   4.5735171e-02   2.3160018e-02   2.7776220e-02   9.7627976e-01   4.0000000e+00
   5.0000000e+00   1.8735447e+01   9.5288742e-01   1.7640089e+02   3.5600000e+02   1.5700000e+02   1.5349267e+00   1.5066413e+04   6.0223862e+00   1.2943109e+00   5.9848109e+00   1.3583041e+00   5.6067501e+00   1.0492757e+02   7.2606758e-03   7.9991991e-03   7.6025426e-03   8.3554698e-03   9.9789314e-01   2.0000000e+00
   5.0000000e+00   1.0321524e+02   8.3101192e-01   1.7369944e+02   1.2300000e+02   3.0100000e+02   6.5902195e+01   3.5186308e+04   6.2980093e+00   1.3155117e+00   6.1909572e+00   1.5830239e+00   1.8352990e+01   3.7258396e+02   1.0614596e-02   1.1924946e-02   1.2679465e-02   1.4109135e-02   9.9545636e-01   3.0000000e+00
   5.0000000e+00  -8.2543992e+01   1.1558957e+00   1.7963955e+02   1.2100000e+02   3.4800000e+02   1.7850023e+00   1.1886899e+04   6.0312935e+00   1.4851279e+00   5.7740608e+00   1.2848286e+00   6.0393256e+00   1.1755738e+02   1.1470388e-02   1.2665614e-02   9.9856027e-03   1.1105957e-02   9.9588779e-01   4.0000000e+00
   5.0000000e+00   4.1774808e+01   8.9884807e-01   1.7566415e+02   1.0500000e+02   4.0600000e+02  -8.3131110e+00   1.5226432e+04   6.0212067e+00   1.3490147e+00   6.0325825e+00   1.5008262e+00   6.0372730e+00   1.2088907e+02   8.2273831e-03   9.1972759e-03   9.1137690e-03   1.0134000e-02   9.9741291e-01   5.0000000e+00
   6.0000000e+00   1.1239955e+02   8.7969127e-01   1.6540574e+02   9.0000000e+01   6.6000000e+01   4.4903733e+01   7.3725853e+03   6.0342960e+00   1.2962918e+00   5.7895711e+00   1.4735758e+00   5.6119129e+00   1.0928613e+02   1.5089468e-02   1.6776753e-02   1.7058669e-02   1.8844010e-02   9.9081168e-01   1.0000000e+00
   6.0000000e+00  -2.4513994e+02   1.6535272e+00   1.7683896e+02   7.1000000e+01   1.3500000e+02   2.1717750e+01   1.1641026e+04   5.4551352e+00   2.0565610e+00   5.9900010e+00   1.2437419e+00   1.3474285e+01   3.0365921e+02   3.7905837e-02   4.2632246e-02   2.3263342e-02   2.6989205e-02   9.7474651e-01   3.0000000e+00
   6.0000000e+00  -3.0195495e+01   1.0572839e+00   1.6996558e+02   6.1000000e+01   3.0200000e+02   1.3802387e+02   4.6667264e+04   6.4738062e+00   1.5065319e+00   6.1178963e+00   1.4249077e+00   2.3861872e+01   4.9139289e+02   1.1877543e-02   1.3304858e-02   1.1258122e-02   1.2654458e-02   9.9557505e-01   7.0000000e+00
