  -1.0997449e+04   3.3599457e+04  -3.6836916e+04   1.8104985e+04  -3.3191548e+03   0.0000000e+00   0.0000000e+00
   1.8393935e+01  -3.2945803e+01   3.8647678e+01  -1.9717886e+01   3.7120753e+00   0.0000000e+00   0.0000000e+00
   1.2953732e+01  -1.0967966e+01   1.2315200e+01  -6.3491329e+00   1.2214765e+00   0.0000000e+00   0.0000000e+00
  -1.5386318e+01   4.7548333e+01  -4.6453269e+01   1.9069730e+01  -2.8199985e+00   0.0000000e+00   0.0000000e+00
