   1.0000000e+01  -2.6086847e+01   1.8670688e+00   9.7822936e+01   1.6400000e+02   3.7300000e+02   8.4677020e+00   1.0003275e+02   3.2066505e+00   3.9058805e+00   6.1813137e+00   2.0919853e+00   1.6107900e-01   8.7423753e+00   1.8921924e-01   2.2986892e-01   5.3619716e-02   8.8145888e-02   9.2427547e-01   1.6000000e+01
   1.0000000e+01   3.2961229e+01   1.9020845e+00   9.5934727e+01   2.3800000e+02   3.9200000e+02   7.9828705e+00   6.4491178e+01   7.8287343e+00   3.9008673e+00   6.3158791e+00   2.0508381e+00   8.6332474e-02   4.0621794e+00   1.0765394e-01   1.5286372e-01   3.9925975e-02   6.8921146e-02   9.5214633e-01   1.7000000e+01
   1.6000000e+01  -6.1595742e+01   1.3841900e+00   9.6958421e+01   3.6900000e+02   3.6100000e+02   7.5655336e+00   1.2159920e+02   7.9643376e+00   3.8764188e+00   5.2617124e+00   2.8004962e+00   2.5208906e-01   1.4105115e+01   1.2592638e-01   2.2481709e-01   6.4151284e-02   1.4212912e-01   9.1463295e-01   9.0000000e+00
   8.0000000e+00  -1.0319278e+01   1.4257102e+00   9.8318729e+01   3.1700000e+02   2.7000000e+02   7.5346232e+00   6.4437640e+01   7.6493763e+00   3.7949616e+00   6.0472147e+00   2.6618043e+00   1.4894947e-01   7.5595197e+00   1.1688395e-01   2.1888171e-01   6.2425836e-02   1.4266519e-01   9.0722372e-01   1.3000000e+01
   9.0000000e+00   1.1520516e+01   1.9670874e+00   1.0062035e+02   3.1700000e+02   3.0900000e+02   8.7472109e+00   1.5359760e+02   6.4519949e+00   3.5177615e+00   6.0231255e+00   1.7883097e+00   2.0723336e-01   7.8521095e+00   7.9000057e-02   1.1408124e-01   3.6661718e-02   5.6886026e-02   9.5302102e-01   1.0000000e+01
   1.5000000e+01   1.5192514e+01   1.6225968e+00   1.1550293e+02   3.3200000e+02   3.3900000e+02   7.3576497e+00   6.8112777e+01   6.0979407e+00   3.4982883e+00   6.2275216e+00   2.1559813e+00   9.9397596e-02   4.0438030e+00   6.4690889e-02   1.0646671e-01   3.7055460e-02   7.0736592e-02   9.5820155e-01   2.4000000e+01
   1.1000000e+01   7.0646140e+01   1.9549897e+00   1.0372966e+02   1.8000000e+02   3.2600000e+02   8.1708940e+00   7.3889677e+01   6.6274969e+00   3.4347015e+00   6.4480006e+00   1.7568898e+00   1.0083346e-01   3.7280599e+00   8.0354990e-02   1.1294938e-01   3.7589337e-02   5.6161406e-02   9.5056434e-01   5.0000000e+00
   5.0000000e+00   5.3952924e+01   2.1250409e+00   1.1126346e+02   1.9600000e+02   4.0600000e+02   8.4750236e+00   7.9410666e+01   5.6454908e+00   3.3630248e+00   6.2358044e+00   1.5825694e+00   8.9296750e-02   3.0963935e+00   6.7580651e-02   9.1518871e-02   2.9874359e-02   4.1574981e-02   9.6482723e-01   1.5000000e+01
   7.0000000e+00   1.5600800e+02   1.9343858e+00   9.6000000e+01   2.7700000e+02   2.3100000e+02   8.2369257e+00   3.7738516e+01   5.9757488e+00   3.3411334e+00   6.2494446e+00   1.7272322e+00   4.3283756e-02   1.5421999e+00   6.2903437e-02   8.7606617e-02   3.0682416e-02   4.5590848e-02   9.6602245e-01   4.0000000e+00
   7.0000000e+00  -2.1274508e+01   1.6586399e+00   1.0166905e+02   2.9600000e+02   3.8400000e+02   8.1007395e+00   6.2822043e+01   5.8592646e+00   3.3393085e+00   5.5209708e+00   2.0132812e+00   9.4132406e-02   3.5945300e+00   7.0402638e-02   1.0644016e-01   3.9886037e-02   6.7630988e-02   9.5091471e-01   1.4000000e+01
