2.0968902	1.24247	226.11004
2.0947083	1.241868	226.61004
2.0925299	1.2412692	227.11004
2.0903548	1.2406736	227.61004
2.0881831	1.2400812	228.11004
2.0860148	1.2394919	228.61004
2.0838498	1.2389058	229.11004
2.0816882	1.2383229	229.61004
2.0795299	1.2377432	230.11004
2.077375	1.2371666	230.61004
2.0752235	1.2365932	231.11004
2.0730753	1.2360229	231.61004
2.0709304	1.2354558	232.11004
2.0687889	1.2348918	232.61004
2.0666507	1.2343311	233.11004
2.0645159	1.2337734	233.61004
2.0623845	1.2332189	234.11004
2.0602563	1.2326675	234.61004
2.0581315	1.2321193	235.11004
2.0560101	1.2315742	235.61004
2.053892	1.2310323	236.11004
2.0517772	1.2304934	236.61004
2.0496657	1.2299577	237.11004
2.0475576	1.2294251	237.61004
2.0454528	1.2288957	238.11004
2.0433513	1.2283694	238.61004
2.0412531	1.2278461	239.11004
2.0391583	1.227326	239.61004
2.0370668	1.226809	240.11004
2.0349785	1.2262951	240.61004
2.0328936	1.2257844	241.11004
2.0308121	1.2252767	241.61004
2.0287338	1.2247721	242.11004
2.0266588	1.2242706	242.61004
2.0245872	1.2237722	243.11004
2.0225188	1.2232769	243.61004
2.0204537	1.2227847	244.11004
2.018392	1.2222955	244.61004
2.0163335	1.2218095	245.11004
2.0142783	1.2213265	245.61004
2.0122265	1.2208466	246.11004
2.0101779	1.2203698	246.61004
2.0081326	1.219896	247.11004
2.0060906	1.2194253	247.61004
2.0040519	1.2189577	248.11004
2.0020164	1.2184931	248.61004
1.9999843	1.2180316	249.11004
1.9979554	1.2175732	249.61004
1.9959298	1.2171178	250.11004
1.9939074	1.2166654	250.61004
1.9918884	1.2162161	251.11004
1.9898726	1.2157699	251.61004
1.9878601	1.2153266	252.11004
1.9858508	1.2148865	252.61004
1.9838448	1.2144493	253.11004
1.9818421	1.2140152	253.61004
1.9798426	1.2135841	254.11004
1.9778464	1.2131561	254.61004
1.9758535	1.212731	255.11004
1.9738638	1.212309	255.61004
1.9718774	1.21189	256.11004
1.9698942	1.211474	256.61004
1.9679142	1.2110611	257.11004
1.9659375	1.2106511	257.61004
1.9639641	1.2102441	258.11004
1.9619939	1.2098402	258.61004
1.9600269	1.2094392	259.11004
1.9580631	1.2090413	259.61004
1.9561026	1.2086463	260.11004
1.9541454	1.2082544	260.61004
1.9521913	1.2078654	261.11004
1.9502405	1.2074794	261.61004
1.948293	1.2070964	262.11004
1.9463486	1.2067164	262.61004
1.9444075	1.2063393	263.11004
1.9424696	1.2059652	263.61004
1.9405349	1.2055941	264.11004
1.9386034	1.205226	264.61004
1.9366752	1.2048608	265.11004
1.9347502	1.2044986	265.61004
1.9328283	1.2041394	266.11004
1.9309097	1.2037831	266.61004
1.9289943	1.2034298	267.11004
1.9270821	1.2030794	267.61004
1.9251731	1.2027319	268.11004
1.9232673	1.2023875	268.61004
1.9213647	1.2020459	269.11004
1.9194653	1.2017073	269.61004
1.9175691	1.2013716	270.11004
1.9156761	1.2010389	270.61004
1.9137862	1.2007091	271.11004
1.9118996	1.2003822	271.61004
1.9100162	1.2000583	272.11004
1.9081359	1.1997372	272.61004
1.9062588	1.1994191	273.11004
1.9043849	1.199104	273.61004
1.9025142	1.1987917	274.11004
1.9006467	1.1984823	274.61004
1.8987823	1.1981759	275.11004
1.8969211	1.1978723	275.61004
1.8950631	1.1975717	276.11004
1.8932082	1.1972739	276.61004
1.8913565	1.1969791	277.11004
1.889508	1.1966871	277.61004
1.8876626	1.196398	278.11004
1.8858204	1.1961118	278.61004
1.8839814	1.1958286	279.11004
1.8821455	1.1955481	279.61004
1.8803128	1.1952706	280.11004
1.8784832	1.194996	280.61004
1.8766567	1.1947242	281.11004
1.8748335	1.1944553	281.61004
1.8730133	1.1941892	282.11004
1.8711963	1.193926	282.61004
1.8693825	1.1936657	283.11004
1.8675718	1.1934083	283.61004
1.8657642	1.1931537	284.11004
1.8639598	1.1929019	284.61004
1.8621585	1.192653	285.11004
1.8603603	1.192407	285.61004
1.8585653	1.1921638	286.11004
1.8567733	1.1919234	286.61004
1.8549846	1.1916859	287.11004
1.8531989	1.1914512	287.61004
1.8514164	1.1912193	288.11004
1.8496369	1.1909903	288.61004
1.8478606	1.1907641	289.11004
1.8460874	1.1905407	289.61004
1.8443174	1.1903202	290.11004
1.8425504	1.1901025	290.61004
1.8407866	1.1898876	291.11004
1.8390258	1.1896755	291.61004
1.8372682	1.1894662	292.11004
1.8355136	1.1892597	292.61004
1.8337622	1.189056	293.11004
1.8320139	1.1888551	293.61004
1.8302686	1.188657	294.11004
1.8285265	1.1884618	294.61004
1.8267874	1.1882693	295.11004
1.8250515	1.1880796	295.61004
1.8233186	1.1878927	296.11004
1.8215888	1.1877085	296.61004
1.8198621	1.1875272	297.11004
1.8181385	1.1873486	297.61004
1.816418	1.1871728	298.11004
1.8147005	1.1869998	298.61004
1.8129861	1.1868295	299.11004
1.8112748	1.1866621	299.61004
1.8095666	1.1864973	300.11004
1.8078614	1.1863354	300.61004
1.8061594	1.1861762	301.11004
1.8044603	1.1860197	301.61004
1.8027644	1.185866	302.11004
1.8010715	1.1857151	302.61004
1.7993816	1.1855669	303.11004
1.7976949	1.1854215	303.61004
1.7960111	1.1852787	304.11004
1.7943305	1.1851388	304.61004
1.7926529	1.1850015	305.11004
1.7909783	1.184867	305.61004
1.7893068	1.1847353	306.11004
1.7876383	1.1846062	306.61004
1.7859729	1.1844799	307.11004
1.7843105	1.1843563	307.61004
1.7826512	1.1842354	308.11004
1.7809949	1.1841172	308.61004
1.7793416	1.1840018	309.11004
1.7776914	1.183889	309.61004
1.7760441	1.183779	310.11004
1.7744	1.1836716	310.61004
1.7727588	1.183567	311.11004
1.7711207	1.1834651	311.61004
1.7694856	1.1833658	312.11004
1.7678535	1.1832693	312.61004
1.7662245	1.1831754	313.11004
1.7645985	1.1830842	313.61004
1.7629754	1.1829957	314.11004
1.7613554	1.1829099	314.61004
1.7597384	1.1828268	315.11004
1.7581245	1.1827463	315.61004
1.7565135	1.1826685	316.11004
1.7549055	1.1825934	316.61004
1.7533005	1.1825209	317.11004
1.7516986	1.1824511	317.61004
1.7500996	1.182384	318.11004
1.7485036	1.1823195	318.61004
1.7469107	1.1822577	319.11004
1.7453207	1.1821985	319.61004
1.7437337	1.182142	320.11004
1.7421497	1.1820882	320.61004
1.7405687	1.1820369	321.11004
1.7389907	1.1819883	321.61004
1.7374156	1.1819424	322.11004
1.7358436	1.1818991	322.61004
1.7342745	1.1818584	323.11004
1.7327084	1.1818203	323.61004
1.7311452	1.1817849	324.11004
1.7295851	1.1817521	324.61004
1.7280279	1.1817219	325.11004
1.7264737	1.1816943	325.61004
1.7249224	1.1816693	326.11004
1.7233741	1.181647	326.61004
1.7218288	1.1816273	327.11004
1.7202864	1.1816101	327.61004
1.718747	1.1815956	328.11004
1.7172106	1.1815837	328.61004
1.7156771	1.1815743	329.11004
1.7141465	1.1815676	329.61004
1.7126189	1.1815634	330.11004
1.7110943	1.1815619	330.61004
1.7095726	1.1815629	331.11004
1.7080539	1.1815665	331.61004
1.706538	1.1815727	332.11004
1.7050252	1.1815815	332.61004
1.7035152	1.1815928	333.11004
1.7020082	1.1816067	333.61004
1.7005042	1.1816232	334.11004
1.6990031	1.1816422	334.61004
1.6975049	1.1816638	335.11004
1.6960096	1.181688	335.61004
1.6945172	1.1817147	336.11004
1.6930278	1.181744	336.61004
1.6915413	1.1817758	337.11004
1.6900577	1.1818102	337.61004
1.6885771	1.1818471	338.11004
1.6870993	1.1818866	338.61004
1.6856245	1.1819285	339.11004
1.6841526	1.1819731	339.61004
1.6826836	1.1820202	340.11004
1.6812175	1.1820697	340.61004
1.6797543	1.1821219	341.11004
1.678294	1.1821765	341.61004
1.6768366	1.1822337	342.11004
1.6753821	1.1822934	342.61004
1.6739305	1.1823556	343.11004
1.6724818	1.1824203	343.61004
1.671036	1.1824876	344.11004
1.6695931	1.1825573	344.61004
1.6681531	1.1826295	345.11004
1.6667159	1.1827043	345.61004
1.6652817	1.1827815	346.11004
1.6638503	1.1828613	346.61004
1.6624218	1.1829435	347.11004
1.6609962	1.1830282	347.61004
1.6595735	1.1831154	348.11004
1.6581536	1.1832051	348.61004
1.6567366	1.1832973	349.11004
1.6553225	1.183392	349.61004
1.6539113	1.1834891	350.11004
1.6525029	1.1835887	350.61004
1.6510974	1.1836908	351.11004
1.6496947	1.1837953	351.61004
1.648295	1.1839023	352.11004
1.646898	1.1840118	352.61004
1.645504	1.1841237	353.11004
1.6441127	1.1842381	353.61004
1.6427244	1.1843549	354.11004
1.6413389	1.1844742	354.61004
1.6399562	1.1845959	355.11004
1.6385764	1.1847201	355.61004
1.6371994	1.1848467	356.11004
1.6358253	1.1849758	356.61004
1.634454	1.1851073	357.11004
1.6330855	1.1852412	357.61004
1.6317199	1.1853776	358.11004
1.6303571	1.1855163	358.61004
1.6289972	1.1856575	359.11004
1.62764	1.1858012	359.61004
1.6262857	1.1859472	360.11004
1.6249343	1.1860957	360.61004
1.6235856	1.1862465	361.11004
1.6222398	1.1863998	361.61004
1.6208968	1.1865555	362.11004
1.6195566	1.1867136	362.61004
1.6182193	1.1868741	363.11004
1.6168847	1.187037	363.61004
1.615553	1.1872023	364.11004
1.614224	1.1873699	364.61004
1.6128979	1.18754	365.11004
1.6115746	1.1877124	365.61004
1.6102541	1.1878873	366.11004
1.6089364	1.1880645	366.61004
1.6076215	1.1882441	367.11004
1.6063094	1.1884261	367.61004
1.605	1.1886104	368.11004
1.6036935	1.1887971	368.61004
1.6023898	1.1889862	369.11004
1.6010888	1.1891776	369.61004
1.5997907	1.1893714	370.11004
1.5984953	1.1895676	370.61004
1.5972027	1.1897661	371.11004
1.5959129	1.189967	371.61004
1.5946259	1.1901702	372.11004
1.5933416	1.1903757	372.61004
1.5920601	1.1905836	373.11004
1.5907814	1.1907939	373.61004
1.5895055	1.1910065	374.11004
1.5882324	1.1912214	374.61004
1.586962	1.1914386	375.11004
1.5856943	1.1916582	375.61004
1.5844295	1.1918801	376.11004
1.5831673	1.1921043	376.61004
1.581908	1.1923309	377.11004
1.5806514	1.1925597	377.61004
1.5793976	1.1927909	378.11004
1.5781465	1.1930244	378.61004
1.5768982	1.1932602	379.11004
1.5756526	1.1934983	379.61004
1.5744097	1.1937387	380.11004
1.5731696	1.1939814	380.61004
1.5719323	1.1942264	381.11004
1.5706977	1.1944737	381.61004
1.5694658	1.1947233	382.11004
1.5682367	1.1949751	382.61004
1.5670103	1.1952293	383.11004
1.5657866	1.1954857	383.61004
1.5645657	1.1957445	384.11004
1.5633475	1.1960055	384.61004
1.562132	1.1962687	385.11004
1.5609192	1.1965343	385.61004
1.5597092	1.1968021	386.11004
1.5585019	1.1970722	386.61004
1.5572973	1.1973445	387.11004
1.5560954	1.1976191	387.61004
1.5548962	1.197896	388.11004
1.5536998	1.1981751	388.61004
1.552506	1.1984565	389.11004
1.551315	1.1987401	389.61004
1.5501266	1.1990259	390.11004
1.548941	1.199314	390.61004
1.5477581	1.1996044	391.11004
1.5465778	1.1998969	391.61004
1.5454003	1.2001917	392.11004
1.5442255	1.2004888	392.61004
1.5430533	1.200788	393.11004
1.5418839	1.2010895	393.61004
1.5407171	1.2013932	394.11004
1.5395531	1.2016992	394.61004
1.5383917	1.2020073	395.11004
1.537233	1.2023177	395.61004
1.5360769	1.2026303	396.11004
1.5349236	1.202945	396.61004
1.5337729	1.203262	397.11004
1.532625	1.2035812	397.61004
1.5314796	1.2039026	398.11004
1.530337	1.2042262	398.61004
1.529197	1.2045519	399.11004
1.5280597	1.2048799	399.61004
1.5269251	1.2052101	400.11004
1.5257931	1.2055424	400.61004
1.5246638	1.2058769	401.11004
1.5235371	1.2062136	401.61004
1.5224131	1.2065525	402.11004
1.5212917	1.2068935	402.61004
1.520173	1.2072368	403.11004
1.519057	1.2075821	403.61004
1.5179436	1.2079297	404.11004
1.5168328	1.2082794	404.61004
1.5157247	1.2086313	405.11004
1.5146193	1.2089853	405.61004
1.5135165	1.2093415	406.11004
1.5124163	1.2096998	406.61004
1.5113187	1.2100603	407.11004
1.5102238	1.2104229	407.61004
1.5091315	1.2107877	408.11004
1.5080419	1.2111546	408.61004
1.5069549	1.2115236	409.11004
1.5058705	1.2118948	409.61004
1.5047887	1.2122681	410.11004
1.5037095	1.2126435	410.61004
1.502633	1.213021	411.11004
1.5015591	1.2134007	411.61004
1.5004878	1.2137825	412.11004
1.4994191	1.2141664	412.61004
1.4983531	1.2145524	413.11004
1.4972896	1.2149405	413.61004
1.4962288	1.2153308	414.11004
1.4951705	1.2157231	414.61004
1.4941149	1.2161176	415.11004
1.4930618	1.2165141	415.61004
1.4920114	1.2169127	416.11004
1.4909636	1.2173134	416.61004
1.4899183	1.2177163	417.11004
1.4888757	1.2181212	417.61004
1.4878356	1.2185281	418.11004
1.4867981	1.2189372	418.61004
1.4857632	1.2193483	419.11004
1.4847309	1.2197616	419.61004
1.4837012	1.2201769	420.11004
1.4826741	1.2205942	420.61004
1.4816496	1.2210136	421.11004
1.4806276	1.2214351	421.61004
1.4796082	1.2218587	422.11004
1.4785913	1.2222843	422.61004
1.4775771	1.2227119	423.11004
1.4765654	1.2231417	423.61004
1.4755563	1.2235734	424.11004
1.4745497	1.2240072	424.61004
1.4735457	1.2244431	425.11004
1.4725443	1.224881	425.61004
1.4715454	1.2253209	426.11004
1.4705491	1.2257629	426.61004
1.4695554	1.2262069	427.11004
1.4685642	1.2266529	427.61004
1.4675755	1.227101	428.11004
1.4665894	1.227551	428.61004
1.4656059	1.2280031	429.11004
1.4646248	1.2284572	429.61004
1.4636464	1.2289134	430.11004
1.4626704	1.2293715	430.61004
1.461697	1.2298317	431.11004
1.4607262	1.2302938	431.61004
1.4597579	1.230758	432.11004
1.4587921	1.2312241	432.61004
1.4578288	1.2316923	433.11004
1.4568681	1.2321624	433.61004
1.4559099	1.2326346	434.11004
1.4549542	1.2331087	434.61004
1.4540011	1.2335848	435.11004
1.4530504	1.2340629	435.61004
1.4521023	1.234543	436.11004
1.4511567	1.235025	436.61004
1.4502136	1.2355091	437.11004
1.449273	1.2359951	437.61004
1.448335	1.236483	438.11004
1.4473994	1.236973	438.61004
1.4464664	1.2374649	439.11004
1.4455358	1.2379587	439.61004
1.4446078	1.2384545	440.11004
1.4436822	1.2389523	440.61004
1.4427592	1.239452	441.11004
1.4418386	1.2399537	441.61004
1.4409206	1.2404573	442.11004
1.440005	1.2409628	442.61004
1.4390919	1.2414703	443.11004
1.4381814	1.2419798	443.61004
1.4372733	1.2424911	444.11004
1.4363676	1.2430044	444.61004
1.4354645	1.2435197	445.11004
1.4345638	1.2440368	445.61004
1.4336657	1.2445559	446.11004
1.43277	1.2450769	446.61004
1.4318767	1.2455998	447.11004
1.430986	1.2461246	447.61004
1.4300977	1.2466513	448.11004
1.4292119	1.24718	448.61004
1.4283285	1.2477105	449.11004
1.4274476	1.248243	449.61004
1.4265692	1.2487773	450.11004
1.4256932	1.2493135	450.61004
1.4248197	1.2498517	451.11004
1.4239486	1.2503917	451.61004
1.42308	1.2509336	452.11004
1.4222139	1.2514774	452.61004
1.4213502	1.2520231	453.11004
1.4204889	1.2525706	453.61004
1.4196301	1.2531201	454.11004
1.4187737	1.2536714	454.61004
1.4179198	1.2542246	455.11004
1.4170683	1.2547796	455.61004
1.4162192	1.2553365	456.11004
1.4153726	1.2558953	456.61004
1.4145284	1.2564559	457.11004
1.4136866	1.2570184	457.61004
1.4128473	1.2575828	458.11004
1.4120104	1.2581489	458.61004
1.4111759	1.258717	459.11004
1.4103439	1.2592869	459.61004
1.4095142	1.2598586	460.11004
1.408687	1.2604322	460.61004
1.4078622	1.2610075	461.11004
1.4070398	1.2615848	461.61004
1.4062198	1.2621638	462.11004
1.4054023	1.2627447	462.61004
1.4045871	1.2633274	463.11004
1.4037744	1.263912	463.61004
1.402964	1.2644983	464.11004
1.4021561	1.2650865	464.61004
1.4013505	1.2656765	465.11004
1.4005474	1.2662683	465.61004
1.3997466	1.2668619	466.11004
1.3989483	1.2674573	466.61004
1.3981523	1.2680545	467.11004
1.3973587	1.2686535	467.61004
1.3965676	1.2692543	468.11004
1.3957788	1.2698569	468.61004
1.3949923	1.2704612	469.11004
1.3942083	1.2710674	469.61004
1.3934266	1.2716754	470.11004
1.3926474	1.2722851	470.61004
1.3918705	1.2728966	471.11004
1.3910959	1.2735099	471.61004
1.3903238	1.2741249	472.11004
1.389554	1.2747418	472.61004
1.3887866	1.2753603	473.11004
1.3880215	1.2759807	473.61004
1.3872588	1.2766028	474.11004
1.3864985	1.2772267	474.61004
1.3857405	1.2778523	475.11004
1.3849849	1.2784797	475.61004
1.3842316	1.2791088	476.11004
1.3834807	1.2797397	476.61004
1.3827322	1.2803723	477.11004
1.381986	1.2810067	477.61004
1.3812421	1.2816428	478.11004
1.3805006	1.2822806	478.61004
1.3797614	1.2829202	479.11004
1.3790246	1.2835615	479.61004
1.3782901	1.2842045	480.11004
1.3775579	1.2848493	480.61004
1.3768281	1.2854957	481.11004
1.3761006	1.2861439	481.61004
1.3753755	1.2867938	482.11004
1.3746526	1.2874454	482.61004
1.3739321	1.2880987	483.11004
1.373214	1.2887538	483.61004
1.3724981	1.2894105	484.11004
1.3717846	1.2900689	484.61004
1.3710734	1.290729	485.11004
1.3703645	1.2913909	485.61004
1.3696579	1.2920544	486.11004
1.3689536	1.2927196	486.61004
1.3682516	1.2933865	487.11004
1.367552	1.294055	487.61004
1.3668546	1.2947253	488.11004
1.3661596	1.2953972	488.61004
1.3654669	1.2960708	489.11004
1.3647764	1.2967461	489.61004
1.3640883	1.297423	490.11004
1.3634024	1.2981016	490.61004
1.3627189	1.2987819	491.11004
1.3620376	1.2994638	491.61004
1.3613586	1.3001474	492.11004
1.360682	1.3008327	492.61004
1.3600076	1.3015195	493.11004
1.3593355	1.3022081	493.61004
1.3586656	1.3028983	494.11004
1.3579981	1.3035901	494.61004
1.3573328	1.3042836	495.11004
1.3566698	1.3049787	495.61004
1.3560091	1.3056754	496.11004
1.3553506	1.3063738	496.61004
1.3546944	1.3070738	497.11004
1.3540405	1.3077754	497.61004
1.3533889	1.3084787	498.11004
1.3527395	1.3091835	498.61004
1.3520924	1.30989	499.11004
1.3514475	1.3105981	499.61004
1.3508049	1.3113078	500.11004
1.3501645	1.3120191	500.61004
1.3495264	1.312732	501.11004
1.3488906	1.3134466	501.61004
1.348257	1.3141627	502.11004
1.3476256	1.3148804	502.61004
1.3469965	1.3155997	503.11004
1.3463697	1.3163206	503.61004
1.345745	1.3170431	504.11004
1.3451227	1.3177672	504.61004
1.3445025	1.3184928	505.11004
1.3438846	1.3192201	505.61004
1.3432689	1.3199489	506.11004
1.3426555	1.3206793	506.61004
1.3420442	1.3214112	507.11004
1.3414353	1.3221448	507.61004
1.3408285	1.3228798	508.11004
1.3402239	1.3236165	508.61004
1.3396216	1.3243547	509.11004
1.3390215	1.3250945	509.61004
1.3384236	1.3258358	510.11004
1.3378279	1.3265787	510.61004
1.3372345	1.3273231	511.11004
1.3366432	1.328069	511.61004
1.3360542	1.3288166	512.11004
1.3354673	1.3295656	512.61004
1.3348827	1.3303162	513.11004
1.3343003	1.3310683	513.61004
1.33372	1.3318219	514.11004
1.333142	1.3325771	514.61004
1.3325662	1.3333338	515.11004
1.3319925	1.334092	515.61004
1.3314211	1.3348517	516.11004
1.3308518	1.335613	516.61004
1.3302847	1.3363758	517.11004
1.3297199	1.33714	517.61004
1.3291572	1.3379058	518.11004
1.3285966	1.3386731	518.61004
1.3280383	1.3394419	519.11004
1.3274821	1.3402122	519.61004
1.3269281	1.3409839	520.11004
1.3263763	1.3417572	520.61004
1.3258267	1.342532	521.11004
1.3252792	1.3433082	521.61004
1.3247339	1.344086	522.11004
1.3241908	1.3448652	522.61004
1.3236498	1.3456459	523.11004
1.323111	1.346428	523.61004
1.3225743	1.3472117	524.11004
1.3220398	1.3479968	524.61004
1.3215075	1.3487834	525.11004
1.3209773	1.3495714	525.61004
1.3204493	1.3503609	526.11004
1.3199234	1.3511519	526.61004
1.3193996	1.3519443	527.11004
1.318878	1.3527381	527.61004
1.3183586	1.3535335	528.11004
1.3178413	1.3543302	528.61004
1.3173261	1.3551284	529.11004
1.3168131	1.3559281	529.61004
1.3163022	1.3567292	530.11004
1.3157934	1.3575317	530.61004
1.3152868	1.3583356	531.11004
1.3147822	1.359141	531.61004
1.3142799	1.3599478	532.11004
1.3137796	1.3607561	532.61004
1.3132815	1.3615657	533.11004
1.3127855	1.3623768	533.61004
1.3122916	1.3631893	534.11004
1.3117998	1.3640032	534.61004
1.3113101	1.3648185	535.11004
1.3108226	1.3656352	535.61004
1.3103371	1.3664533	536.11004
1.3098538	1.3672728	536.61004
1.3093726	1.3680937	537.11004
1.3088935	1.3689161	537.61004
1.3084165	1.3697398	538.11004
1.3079415	1.3705648	538.61004
1.3074687	1.3713913	539.11004
1.306998	1.3722192	539.61004
1.3065294	1.3730484	540.11004
1.3060628	1.373879	540.61004
1.3055984	1.374711	541.11004
1.305136	1.3755444	541.61004
1.3046758	1.3763791	542.11004
1.3042176	1.3772152	542.61004
1.3037615	1.3780527	543.11004
1.3033074	1.3788915	543.61004
1.3028555	1.3797317	544.11004
1.3024056	1.3805732	544.61004
1.3019578	1.3814161	545.11004
1.3015121	1.3822603	545.61004
1.3010684	1.3831059	546.11004
1.3006268	1.3839528	546.61004
1.3001873	1.3848011	547.11004
1.2997499	1.3856507	547.61004
1.2993145	1.3865016	548.11004
1.2988811	1.3873539	548.61004
1.2984498	1.3882075	549.11004
1.2980206	1.3890624	549.61004
1.2975934	1.3899186	550.11004
1.2971683	1.3907762	550.61004
1.2967452	1.3916351	551.11004
1.2963242	1.3924952	551.61004
1.2959052	1.3933567	552.11004
1.2954883	1.3942196	552.61004
1.2950734	1.3950837	553.11004
1.2946606	1.3959491	553.61004
1.2942497	1.3968158	554.11004
1.293841	1.3976838	554.61004
1.2934342	1.3985531	555.11004
1.2930295	1.3994237	555.61004
1.2926268	1.4002956	556.11004
1.2922261	1.4011688	556.61004
1.2918275	1.4020432	557.11004
1.2914309	1.402919	557.61004
1.2910363	1.403796	558.11004
1.2906437	1.4046743	558.61004
1.2902532	1.4055538	559.11004
1.2898646	1.4064346	559.61004
1.2894781	1.4073167	560.11004
1.2890936	1.4082001	560.61004
1.2887111	1.4090847	561.11004
1.2883305	1.4099705	561.61004
1.287952	1.4108577	562.11004
1.2875755	1.411746	562.61004
1.287201	1.4126356	563.11004
1.2868285	1.4135265	563.61004
1.286458	1.4144186	564.11004
1.2860895	1.4153119	564.61004
1.285723	1.4162065	565.11004
1.2853585	1.4171023	565.61004
1.284996	1.4179994	566.11004
1.2846354	1.4188976	566.61004
