   1.7852769e+00  -4.4315197e+02
   1.7847260e+00  -4.4265197e+02
   1.7841733e+00  -4.4215197e+02
   1.7836189e+00  -4.4165197e+02
   1.7830626e+00  -4.4115197e+02
   1.7825047e+00  -4.4065197e+02
   1.7819449e+00  -4.4015197e+02
   1.7813834e+00  -4.3965197e+02
   1.7808201e+00  -4.3915197e+02
   1.7802551e+00  -4.3865197e+02
   1.7796883e+00  -4.3815197e+02
   1.7791198e+00  -4.3765197e+02
   1.7785495e+00  -4.3715197e+02
   1.7779774e+00  -4.3665197e+02
   1.7774036e+00  -4.3615197e+02
   1.7768280e+00  -4.3565197e+02
   1.7762507e+00  -4.3515197e+02
   1.7756716e+00  -4.3465197e+02
   1.7750908e+00  -4.3415197e+02
   1.7745082e+00  -4.3365197e+02
   1.7739239e+00  -4.3315197e+02
   1.7733378e+00  -4.3265197e+02
   1.7727499e+00  -4.3215197e+02
   1.7721603e+00  -4.3165197e+02
   1.7715690e+00  -4.3115197e+02
   1.7709759e+00  -4.3065197e+02
   1.7703811e+00  -4.3015197e+02
   1.7697845e+00  -4.2965197e+02
   1.7691862e+00  -4.2915197e+02
   1.7685862e+00  -4.2865197e+02
   1.7679844e+00  -4.2815197e+02
   1.7673809e+00  -4.2765197e+02
   1.7667756e+00  -4.2715197e+02
   1.7661686e+00  -4.2665197e+02
   1.7655598e+00  -4.2615197e+02
   1.7649494e+00  -4.2565197e+02
   1.7643371e+00  -4.2515197e+02
   1.7637232e+00  -4.2465197e+02
   1.7631075e+00  -4.2415197e+02
   1.7624901e+00  -4.2365197e+02
   1.7618710e+00  -4.2315197e+02
   1.7612501e+00  -4.2265197e+02
   1.7606275e+00  -4.2215197e+02
   1.7600032e+00  -4.2165197e+02
   1.7593772e+00  -4.2115197e+02
   1.7587494e+00  -4.2065197e+02
   1.7581199e+00  -4.2015197e+02
   1.7574887e+00  -4.1965197e+02
   1.7568558e+00  -4.1915197e+02
   1.7562212e+00  -4.1865197e+02
   1.7555848e+00  -4.1815197e+02
   1.7549468e+00  -4.1765197e+02
   1.7543070e+00  -4.1715197e+02
   1.7536655e+00  -4.1665197e+02
   1.7530223e+00  -4.1615197e+02
   1.7523774e+00  -4.1565197e+02
   1.7517308e+00  -4.1515197e+02
   1.7510825e+00  -4.1465197e+02
   1.7504325e+00  -4.1415197e+02
   1.7497807e+00  -4.1365197e+02
   1.7491273e+00  -4.1315197e+02
   1.7484722e+00  -4.1265197e+02
   1.7478154e+00  -4.1215197e+02
   1.7471569e+00  -4.1165197e+02
   1.7464967e+00  -4.1115197e+02
   1.7458348e+00  -4.1065197e+02
   1.7451713e+00  -4.1015197e+02
   1.7445060e+00  -4.0965197e+02
   1.7438391e+00  -4.0915197e+02
   1.7431704e+00  -4.0865197e+02
   1.7425001e+00  -4.0815197e+02
   1.7418281e+00  -4.0765197e+02
   1.7411545e+00  -4.0715197e+02
   1.7404791e+00  -4.0665197e+02
   1.7398021e+00  -4.0615197e+02
   1.7391234e+00  -4.0565197e+02
   1.7384431e+00  -4.0515197e+02
