   1.0000000e+00  -1.0593371e+02   1.0867491e+00   5.3387494e+01   2.4700000e+02   1.9900000e+02   1.7478017e+02   9.6685459e+03   5.8344811e+00   1.4661083e+00   5.8577631e+00   1.3490770e+00   6.6261847e+00   1.3119392e+02   1.5355080e-02   1.7040707e-02   1.4178631e-02   1.5800642e-02   9.9240288e-01   2.0000000e+00
   1.0000000e+00  -6.5760286e+02   1.2059667e+00   7.1028488e+01   4.3300000e+02   2.1700000e+02  -9.8130516e+01   4.3208512e+04   7.3948637e+00   3.8455959e+00   5.9064931e+00   3.1888077e+00   1.4994259e+02   8.5705916e+03   1.2799411e-01   3.2360959e-01   8.6179302e-02   2.5189674e-01   8.4998848e-01   4.0000000e+00
   1.0000000e+00   7.5328969e+01   9.5526426e-01   4.7591169e+01   4.3600000e+02   2.9900000e+02   1.9747801e+02   1.7258986e+04   6.3219245e+00   1.4292589e+00   5.7368251e+00   1.4961921e+00   9.3261702e+00   1.9169319e+02   1.1922276e-02   1.3390221e-02   1.2458276e-02   1.3959808e-02   9.9507409e-01   5.0000000e+00
   1.0000000e+00  -4.6960264e+02   1.9197617e+00   6.5016713e+01   2.6400000e+02   3.3200000e+02   2.8363426e+02   1.6075017e+04   5.8912260e+00   2.5925776e+00   6.2474734e+00   1.3504685e+00   1.7380958e+01   4.6297905e+02   4.6751836e-02   5.5124182e-02   2.4430095e-02   3.0076513e-02   9.7331087e-01   6.0000000e+00
   1.0000000e+00  -3.3531643e+02   1.6704700e+00   6.0722577e+01   2.3200000e+02   3.6100000e+02   2.1846012e+02   9.8078427e+03   5.4749423e+00   2.0331822e+00   6.3019032e+00   1.2171318e+00   8.8944534e+00   1.9719454e+02   2.9280934e-02   3.2780001e-02   1.7810963e-02   2.0567015e-02   9.8459002e-01   7.0000000e+00
   1.0000000e+00  -5.7288952e+01   9.6990323e-01   5.1831957e+01   3.2400000e+02   4.4900000e+02   1.6337494e+02   4.2570346e+03   5.6325620e+00   1.3872857e+00   6.4502256e+00   1.4303341e+00   5.2031734e+00   1.0316952e+02   2.5994724e-02   2.8932395e-02   2.6766801e-02   2.9741715e-02   9.7616902e-01   8.0000000e+00
   3.0000000e+00  -1.7994897e+02   1.1571937e+00   9.9754316e+01   3.3700000e+02   9.8000000e+01   1.2420089e+02   5.6461523e+03   6.0611801e+00   1.5850590e+00   5.5149985e+00   1.3697439e+00   5.6297696e+00   1.1658352e+02   2.4359214e-02   2.7273107e-02   2.1168087e-02   2.3874942e-02   9.8327886e-01   1.0000000e+00
   3.0000000e+00  -4.1068224e+02   1.9593860e+00   1.0713259e+02   1.2900000e+02   1.8100000e+02   1.9787745e+02   1.3147391e+04   5.3216236e+00   2.8957951e+00   5.6020896e+00   1.4779095e+00   1.6180902e+01   4.8764572e+02   6.1820452e-02   7.7222819e-02   3.0630797e-02   3.9616148e-02   9.6205336e-01   3.0000000e+00
   3.0000000e+00  -3.0017626e+02   1.7546622e+00   1.0359888e+02   9.6000000e+01   2.1000000e+02   1.5338572e+02   6.5109929e+03   6.1189225e+00   2.1766746e+00   5.5918728e+00   1.2405091e+00   7.0959482e+00   1.6426781e+02   3.8019471e-02   4.2902972e-02   2.2011686e-02   2.5791842e-02   9.7679582e-01   4.0000000e+00
   3.0000000e+00   3.3386132e+02   7.6451754e-01   8.3323954e+01   4.0400000e+02   2.2300000e+02   1.0183891e+02   3.8718252e+03   6.0819417e+00   1.4184901e+00   5.9360790e+00   1.8554056e+00   5.0081057e+00   1.1390251e+02   2.8733570e-02   3.3525441e-02   3.7274161e-02   4.2661097e-02   9.6974256e-01   6.0000000e+00
