  -8.0500000e+02   1.6532614e+00   2.3403079e+00
  -7.9500000e+02   1.5520843e+00   2.3233137e+00
  -7.8500000e+02   1.5997295e+00   2.3319698e+00
  -7.7500000e+02   1.6139489e+00   2.3213408e+00
  -7.6500000e+02   1.5296793e+00   2.1711894e+00
  -7.5500000e+02   1.5337758e+00   2.1079659e+00
  -7.4500000e+02   1.5553021e+00   2.1451455e+00
  -7.3500000e+02   1.5277022e+00   2.1767250e+00
  -7.2500000e+02   1.4316671e+00   2.1299613e+00
  -7.1500000e+02   1.4170069e+00   2.1128812e+00
  -7.0500000e+02   1.4827824e+00   2.0617400e+00
  -6.9500000e+02   1.4266472e+00   2.1253860e+00
  -6.8500000e+02   1.3907522e+00   2.0895280e+00
  -6.7500000e+02   1.3938526e+00   2.0614204e+00
  -6.6500000e+02   1.3914446e+00   2.0297370e+00
  -6.5500000e+02   1.4122050e+00   2.0574986e+00
  -6.4500000e+02   1.4118424e+00   2.0068780e+00
  -6.3500000e+02   1.3336901e+00   1.9463258e+00
  -6.2500000e+02   1.3377769e+00   1.8845414e+00
  -6.1500000e+02   1.3211058e+00   1.8661056e+00
  -6.0500000e+02   1.3530161e+00   1.9604097e+00
  -5.9500000e+02   1.3284838e+00   1.9494358e+00
  -5.8500000e+02   1.3568278e+00   1.9307127e+00
  -5.7500000e+02   1.2907882e+00   1.8060471e+00
  -5.6500000e+02   1.3518778e+00   1.9250528e+00
  -5.5500000e+02   1.3095770e+00   1.7612377e+00
  -5.4500000e+02   1.3071493e+00   1.8750346e+00
  -5.3500000e+02   1.3223868e+00   1.8442618e+00
  -5.2500000e+02   1.2825067e+00   1.7783642e+00
  -5.1500000e+02   1.2812503e+00   1.7467081e+00
  -5.0500000e+02   1.2698655e+00   1.7569834e+00
  -4.9500000e+02   1.2455619e+00   1.7254164e+00
  -4.8500000e+02   1.2670621e+00   1.7083664e+00
  -4.7500000e+02   1.2256468e+00   1.6555705e+00
  -4.6500000e+02   1.2456296e+00   1.6640727e+00
  -4.5500000e+02   1.2211679e+00   1.6215895e+00
  -4.4500000e+02   1.2410808e+00   1.6470680e+00
  -4.3500000e+02   1.2456971e+00   1.6502482e+00
  -4.2500000e+02   1.2168091e+00   1.6240162e+00
  -4.1500000e+02   1.2485612e+00   1.6132829e+00
  -4.0500000e+02   1.2364665e+00   1.5636621e+00
  -3.9500000e+02   1.2248852e+00   1.5431742e+00
  -3.8500000e+02   1.2315814e+00   1.5545589e+00
  -3.7500000e+02   1.2337563e+00   1.5729738e+00
  -3.6500000e+02   1.2071118e+00   1.5252444e+00
  -3.5500000e+02   1.2176925e+00   1.5542104e+00
  -3.4500000e+02   1.2340203e+00   1.5305683e+00
  -3.3500000e+02   1.2275997e+00   1.4955330e+00
  -3.2500000e+02   1.2081407e+00   1.4975174e+00
  -3.1500000e+02   1.2004290e+00   1.4872550e+00
  -3.0500000e+02   1.1921802e+00   1.4403881e+00
  -2.9500000e+02   1.1962134e+00   1.4569703e+00
  -2.8500000e+02   1.2156946e+00   1.4350175e+00
  -2.7500000e+02   1.1955101e+00   1.4249134e+00
  -2.6500000e+02   1.1897166e+00   1.4044788e+00
  -2.5500000e+02   1.1866954e+00   1.4018847e+00
  -2.4500000e+02   1.1959269e+00   1.3947659e+00
  -2.3500000e+02   1.1878435e+00   1.4014664e+00
  -2.2500000e+02   1.1868939e+00   1.4028503e+00
  -2.1500000e+02   1.1907199e+00   1.3676962e+00
  -2.0500000e+02   1.1809816e+00   1.3457159e+00
  -1.9500000e+02   1.1698926e+00   1.3556141e+00
  -1.8500000e+02   1.1686258e+00   1.3362411e+00
  -1.7500000e+02   1.1697516e+00   1.3277040e+00
