   2.4000000e+01   2.2736235e+02   2.2593774e+00   2.1771827e+02   1.5900000e+02   3.3600000e+02   1.0666198e+01   2.5332837e+02   6.2173512e+00   3.1167481e+00   5.6586608e+00   1.3794721e+00   1.3095467e-01   3.9990442e+00   2.9354385e-02   3.7036162e-02   1.2622210e-02   1.6083184e-02   9.9251411e-01   1.3000000e+01
   8.0000000e+00   2.7270956e+02   2.1395698e+00   2.1926818e+02   1.4900000e+02   3.4900000e+02   7.0512935e+00   4.7614258e+01   5.4596887e+00   3.0228463e+00   6.2055684e+00   1.4128290e+00   4.1726068e-02   1.2686889e+00   4.7560575e-02   5.9653701e-02   2.1505553e-02   2.7544862e-02   9.7951821e-01   6.9000000e+01
   2.4000000e+01   2.3211135e+02   2.0611158e+00   2.1756641e+02   2.1400000e+02   3.5200000e+02   9.9738815e+00   1.5168168e+02   6.1231589e+00   2.9255523e+00   5.6040366e+00   1.4194022e+00   1.0208074e-01   3.0138866e+00   3.4186984e-02   4.2274893e-02   1.6306629e-02   2.0843402e-02   9.8822931e-01   1.4000000e+01
   2.4000000e+01   2.5930936e+02   2.0633116e+00   2.1669668e+02   1.7600000e+02   3.3200000e+02   9.8175483e+00   1.2082948e+02   6.1701013e+00   2.8265515e+00   6.0930200e+00   1.3699102e+00   9.1001403e-02   2.5799242e+00   3.6790464e-02   4.4593274e-02   1.7653025e-02   2.2135197e-02   9.8573136e-01   1.2000000e+01
   3.0000000e+00   2.8000546e+02   1.9431643e+00   2.2303487e+02   1.5200000e+02   2.9000000e+02   5.3245206e+00   4.1870774e+01   6.4388391e+00   2.5482339e+00   6.1896155e+00   1.3113837e+00   3.6521427e-02   9.5152166e-01   3.7344399e-02   4.3708687e-02   1.9260489e-02   2.3397948e-02   9.8265997e-01   1.6000000e+01
   2.3000000e+01   3.4533400e+02   1.7302000e+00   2.1794583e+02   1.5600000e+02   2.9100000e+02   9.4726933e+00   7.1332047e+01   5.8520877e+00   2.3831067e+00   6.3555867e+00   1.3773591e+00   4.8062726e-02   1.2288316e+00   2.5960654e-02   3.0261067e-02   1.5124731e-02   1.8440780e-02   9.9017773e-01   1.4000000e+01
   1.0000000e+00   3.2733742e+02   1.7191226e+00   1.8152132e+02   1.5300000e+02   3.3400000e+02   5.6115138e+00   6.3516328e+01   5.7705660e+00   2.3765283e+00   6.3370850e+00   1.3824077e+00   3.4321297e-02   8.7785005e-01   2.0756588e-02   2.4213441e-02   1.2161735e-02   1.4831499e-02   9.9366569e-01   1.0000000e+01
   1.1000000e+01   3.2533498e+02   1.7644774e+00   2.2558535e+02   2.1400000e+02   3.5700000e+02   7.2127934e+00   1.0180361e+02   6.3316552e+00   2.3339152e+00   6.2365975e+00   1.3227231e+00   4.6812346e-02   1.1615888e+00   1.7435071e-02   2.0099269e-02   9.9786056e-03   1.1981159e-02   9.9548106e-01   1.7000000e+01
   2.3000000e+01   3.3976640e+02   1.8610132e+00   2.1812387e+02   1.7700000e+02   3.2000000e+02   1.0094255e+01   1.0959283e+02   5.6726509e+00   2.3160477e+00   5.5194249e+00   1.2445090e+00   6.6220298e-02   1.5897673e+00   2.2846915e-02   2.6001204e-02   1.2447095e-02   1.4724993e-02   9.9235614e-01   1.5000000e+01
   2.1000000e+01   3.4364000e+02   1.7675058e+00   2.2700000e+02   1.6300000e+02   3.0300000e+02   8.4045154e+00   1.4716506e+02   5.8161095e+00   2.2944808e+00   6.3422070e+00   1.2981461e+00   9.2084157e-02   2.2413059e+00   2.3229115e-02   2.6591853e-02   1.3305693e-02   1.5865527e-02   9.9181624e-01   1.3000000e+01
