  -1.0050000e+03   3.3753119e+00   2.3131787e+00
  -9.8500000e+02   3.3553704e+00   2.3187821e+00
  -9.6500000e+02   3.2894854e+00   2.2636738e+00
  -9.4500000e+02   3.2991404e+00   2.1514451e+00
  -9.2500000e+02   3.1211495e+00   2.1789957e+00
  -9.0500000e+02   3.1086954e+00   1.9431123e+00
  -8.8500000e+02   3.0994230e+00   1.6945108e+00
  -8.6500000e+02   3.1962279e+00   1.7048586e+00
  -8.4500000e+02   3.2502161e+00   1.7195093e+00
  -8.2500000e+02   3.2185214e+00   1.6664026e+00
  -8.0500000e+02   3.2552810e+00   1.6573840e+00
  -7.8500000e+02   3.1750732e+00   1.6170575e+00
  -7.6500000e+02   3.1470198e+00   1.5996794e+00
  -7.4500000e+02   3.1318555e+00   1.5928616e+00
  -7.2500000e+02   3.1063152e+00   1.5721971e+00
  -7.0500000e+02   3.0980722e+00   1.5651552e+00
  -6.8500000e+02   3.0472319e+00   1.5566535e+00
  -6.6500000e+02   3.0208697e+00   1.5437928e+00
  -6.4500000e+02   2.9849465e+00   1.5219918e+00
  -6.2500000e+02   2.9522461e+00   1.5195541e+00
  -6.0500000e+02   2.8902362e+00   1.4959894e+00
  -5.8500000e+02   2.8576388e+00   1.4977130e+00
  -5.6500000e+02   2.8472133e+00   1.5035412e+00
  -5.4500000e+02   2.8125170e+00   1.4839855e+00
  -5.2500000e+02   2.7652768e+00   1.4783519e+00
  -5.0500000e+02   2.7437421e+00   1.4816644e+00
  -4.8500000e+02   2.6992310e+00   1.4668856e+00
  -4.6500000e+02   2.6740789e+00   1.4566363e+00
  -4.4500000e+02   2.6439645e+00   1.4503291e+00
  -4.2500000e+02   2.6033057e+00   1.4457328e+00
  -4.0500000e+02   2.5643722e+00   1.4400895e+00
  -3.8500000e+02   2.5278674e+00   1.4378973e+00
  -3.6500000e+02   2.5080371e+00   1.4348551e+00
  -3.4500000e+02   2.4535777e+00   1.4407837e+00
  -3.2500000e+02   2.4305668e+00   1.4410098e+00
  -3.0500000e+02   2.4152846e+00   1.4541425e+00
  -2.8500000e+02   2.3692945e+00   1.4588741e+00
  -2.6500000e+02   2.3311195e+00   1.4648724e+00
  -2.4500000e+02   2.2861059e+00   1.4871348e+00
  -2.2500000e+02   2.2586482e+00   1.5151343e+00
  -2.0500000e+02   2.2278589e+00   1.5365187e+00
  -1.8500000e+02   2.1564225e+00   1.5610107e+00
  -1.6500000e+02   2.1149132e+00   1.5968506e+00
  -1.4500000e+02   2.0457431e+00   1.6300514e+00
  -1.2500000e+02   2.0165163e+00   1.6720130e+00
  -1.0500000e+02   1.9709500e+00   1.7336155e+00
  -8.5000000e+01   1.9011000e+00   1.7779723e+00
  -6.5000000e+01   1.8643539e+00   1.8319263e+00
  -4.5000000e+01   1.8274997e+00   1.8804989e+00
  -2.5000000e+01   1.8174273e+00   1.9170769e+00
  -5.0000000e+00   1.7864575e+00   1.9680855e+00
   1.5000000e+01   1.7497905e+00   2.0224694e+00
   3.5000000e+01   1.7377377e+00   2.0544948e+00
   5.5000000e+01   1.7228822e+00   2.0795333e+00
   7.5000000e+01   1.6979141e+00   2.1529927e+00
   9.5000000e+01   1.6820047e+00   2.2016507e+00
   1.1500000e+02   1.6521277e+00   2.2227199e+00
   1.3500000e+02   1.6380834e+00   2.2486397e+00
   1.5500000e+02   1.6226494e+00   2.3002438e+00
   1.7500000e+02   1.6087309e+00   2.3428577e+00
   1.9500000e+02   1.5557181e+00   2.4226848e+00
   2.1500000e+02   1.5427215e+00   2.5054423e+00
   2.3500000e+02   1.5375550e+00   2.5430131e+00
   2.5500000e+02   1.5209661e+00   2.5954353e+00
   2.7500000e+02   1.5102519e+00   2.6868703e+00
   2.9500000e+02   1.4987315e+00   2.7659170e+00
   3.1500000e+02   1.4860567e+00   2.7913986e+00
   3.3500000e+02   1.4653656e+00   2.7869030e+00
   3.5500000e+02   1.4510359e+00   2.8673524e+00
   3.7500000e+02   1.4546332e+00   2.8641251e+00
   3.9500000e+02   1.4574436e+00   2.8921009e+00
   4.1500000e+02   1.4717178e+00   2.9539072e+00
   4.3500000e+02   1.4626691e+00   2.9995275e+00
   4.5500000e+02   1.4591613e+00   3.0667379e+00
   4.7500000e+02   1.4457006e+00   3.1364152e+00
   4.9500000e+02   1.4576984e+00   3.2191789e+00
   5.1500000e+02   1.4605956e+00   3.3115060e+00
   5.3500000e+02   1.4682156e+00   3.3615731e+00
   5.5500000e+02   1.4495327e+00   3.3799428e+00
   5.7500000e+02   1.5257785e+00   3.4084654e+00
   5.9500000e+02   1.4789764e+00   3.4474464e+00
   6.1500000e+02   1.4185842e+00   3.4547301e+00
